# Pharos pharos.watch | Endpoint: top-stablecoins | As of: 2026-09-16T08:01:38.000Z | URL: https://pharos.watch/datasets/top-stablecoins/latest.csv | Methodology: safety-score v9.49 | Freshness: point-in-time sample; not guaranteed to track production freshness
id,symbol,name,pegType,pegMechanism,price,circulatingUsd,chainCount,chains
syrupusdc-maple,syrupUSDC,Maple syrupUSDC,peggedUSD,rwa-backed,1.182144632314241,952528295.0339457,8,Ethereum;Base;Arbitrum;Solana;Ink;Monad;Robinhood Chain;Tempo
eutbl-spiko,EUTBL,Spiko EU T-Bills Money Market Fund,peggedEUR,rwa-backed,1.2231492118398104,802172235.6994321,7,Arbitrum;Ethereum;Polygon;Base;Etherlink;Stellar;Starknet
jaaa-janus-henderson-anemoy,JAAA,Janus Henderson Anemoy AAA CLO Fund,peggedUSD,rwa-backed,1.049652,720567788.9994453,6,Ethereum;Base;BSC;Avalanche;Monad;Solana
gho-aave,GHO,GHO,peggedUSD,crypto-backed,0.9989513485557664,697966343.4561276,2,Ethereum;Monad
214,USDX,USDX Money USDX,peggedUSD,crypto-backed,,683442223.6265625,3,BSC;Arbitrum;Ethereum
jtrsy-anemoy,JTRSY,Janus Henderson Anemoy Treasury Fund,peggedUSD,rwa-backed,1.115974,675109741.5950172,8,Ethereum;Base;Arbitrum;Avalanche;Plume;BSC;Monad;Solana
usd0-usual,USD0,Usual USD,peggedUSD,fiat-backed,0.999110715700007,547223787.6880206,2,Ethereum;Arbitrum
ustb-superstate,USTB,Invesco Short Duration US Government Securities Fund,peggedUSD,rwa-backed,11.212488,543020415.5672077,3,Ethereum;Plume;Solana
usdtb-ethena,USDTB,Ethena USDtb,peggedUSD,fiat-backed,1.000085,527247323.28900707,2,Ethereum;Solana
ylds-figure,YLDS,YLDS,peggedUSD,fiat-backed,1.0002544944448064,503183107.88076496,2,Provenance;Stellar
susdai-usd-ai,sUSDai,Staked USDai,peggedUSD,rwa-backed,1.111927979661481,495126036.30326766,4,Ethereum;Arbitrum;Base;Plasma
rwausdi-multipli,rwaUSDi,Multipli rwaUSDi,peggedUSD,crypto-backed,0.9999768855499914,487431113.0374754,7,Ethereum;Base;Monad;Arbitrum;Robinhood Chain;X Layer;Pharos
tusd-trueusd,TUSD,TrueUSD,peggedUSD,fiat-backed,1.0003240844705124,483994001.75537777,10,Ethereum;Tron;BSC;Avalanche;Fantom;Polygon;Arbitrum;Syscoin;Near;Heco
gtusdcp-gauntlet,gtUSDCp,Gauntlet USDC Prime,peggedUSD,crypto-backed,1.0351856988500001,481239488.18386376,3,Ethereum;Base;Arbitrum
pusd-polymarket,pUSD,Polymarket USD,peggedUSD,crypto-backed,0.9996533952326271,474159830.3681022,1,Polygon
eurc-circle,EURC,EURC,peggedEUR,fiat-backed,1.1542916272638628,468776592.85549283,13,Ethereum;Base;Solana;Arc;Avalanche;Stellar;Tempo;World Chain;Cronos;Sonic;Polygon;Cardano;ICP
a7a5-old-vector,A7A5,A7A5,peggedRUB,fiat-backed,0.011798085422363908,465964215.95309186,2,Tron;Ethereum
susdt-spark,spUSDT,Spark Savings USDT,peggedUSD,crypto-backed,1.0296045212,391938215.7084451,2,Ethereum;Arbitrum
syrupusdt-maple,syrupUSDT,Maple syrupUSDT,peggedUSD,rwa-backed,1.1424678544924807,336005729.875249,5,Ethereum;Plasma;BSC;Mantle;Ink
kau-kinesis,KAU,Kinesis Gold,peggedGOLD,rwa-backed,139.4406483272704,332745848.7748429,1,Ethereum
ousg-ondo-finance,OUSG,Ondo OUSG,peggedUSD,rwa-backed,116.571677,331665912.2913205,4,Ethereum;Polygon;Solana;XRP Ledger
fdusd-first-digital,FDUSD,First Digital USD,peggedUSD,fiat-backed,0.997790889207683,325670849.9118404,6,Ethereum;BSC;Sui;Solana;Arbitrum;TON
susdc-spark,spUSDC,Spark Savings USDC,peggedUSD,crypto-backed,1.03473576635,325286695.0240701,2,Ethereum;Avalanche
430,SOFID,SoFiUSD,peggedUSD,fiat-backed,0.9991901999224305,323627957.6448241,5,Solana;Ethereum;Monad;Polygon;Tempo
gusd-gate,GUSD,Gate USD,peggedUSD,fiat-backed,0.9977646509467027,319312420.3031128,1,Ethereum
usdai-usd-ai,USDai,USD.AI,peggedUSD,crypto-backed,0.999834,312477535.19082695,3,Arbitrum;Plasma;Ethereum
apxusd-apyx,apxUSD,apxUSD,peggedUSD,crypto-backed,0.9728741043526375,310915898.47345,3,Ethereum;Base;BSC
ausd-agora,AUSD,Agora Dollar,peggedUSD,fiat-backed,0.9994323684929658,270755199.46310246,14,Monad;Ethereum;Immutable zkEVM;Mantle;Avalanche;Solana;Polygon;Sui;Katana;Arbitrum;CORE;BSC;Plasma;Plume Mainnet
reusd-re-protocol,reUSD,Re Protocol reUSD,peggedUSD,crypto-backed,1.1007771943364997,259968561.63491568,11,Ethereum;Monad;Base;Avalanche;Ink;Arbitrum;Plasma;Katana;BSC;Tempo;Solana
kag-kinesis,KAG,Kinesis Silver,peggedSILVER,rwa-backed,64.95981193044872,241784386.01025578,1,Ethereum
usx-solstice,USX,Solstice USX,peggedUSD,crypto-backed,0.999301336208899,234960371.1187234,1,Solana
153,BUSD,Binance Peg BUSD,peggedUSD,crypto-backed,0.9988422111494776,232837309.53172433,27,BSC;Avalanche;Meter;Polygon;ZKsync Era;Fantom;Astar;OKTChain;Kaia;Boba;KCC;OP Mainnet;Aurora;Shiden;Theta;Solana;Rootstock;Elastos;Syscoin;Metis;Oasis Emerald;Moonriver;ThunderCore;Evmos;Milkomeda C1;Terra Classic;Moonbeam
crvusd-curve,crvUSD,crvUSD,peggedUSD,crypto-backed,0.9996693791684648,227462004.02129894,12,Ethereum;Arbitrum;OP Mainnet;Base;Fraxtal;Sonic;Polygon;Gnosis;ZKsync Era;BSC;Taiko;Waves
susdd-tron-dao-reserve,sUSDD,Savings USDD,peggedUSD,crypto-backed,1.0647816333627615,210550792.2680525,2,Ethereum;BSC
stusds-sky,stUSDS,Staked USDS,peggedUSD,crypto-backed,1.0755838214110016,197796457.1244192,1,Ethereum
17,HUSD,HUSD,peggedUSD,fiat-backed,,192313547.97963187,3,Ethereum;Tron;Solana
eurcv-societe-generale-forge,EURCV,EUR CoinVertible,peggedEUR,fiat-backed,1.1551379852909927,190050477.0204704,4,Ethereum;Stellar;XRPL;Solana
usat-tether,USAT,USAT,peggedUSD,fiat-backed,0.999339,184107364.57315123,1,Ethereum
m-m0,M,M by M0,peggedUSD,fiat-backed,0.999237825222421,183441019.18423,8,Ethereum;Solana;Monad;Noble;Hyperliquid L1;Arbitrum;OP Mainnet;Plume Mainnet
apyusd-apyx,apyUSD,apyUSD,peggedUSD,rwa-backed,1.3663418837509382,178016002.88724545,4,Ethereum;Base;BSC;Solana
sgho-aave,sGHO,Aave Savings GHO,peggedUSD,crypto-backed,1.0134137865786443,173037654.63919258,1,Ethereum
ustbl-spiko,USTBL,Spiko US T-Bills Money Market Fund,peggedUSD,rwa-backed,1.09595,172904762.7940765,7,Arbitrum;Ethereum;Polygon;Base;Etherlink;Stellar;Starknet
safo-spiko-usd,SAFO,Spiko Amundi Overnight Swap Fund,peggedUSD,rwa-backed,1.02082,167195330.48539862,7,Ethereum;Polygon;Arbitrum;Base;Starknet;Stellar;Etherlink
21,FLEXUSD,flexUSD,peggedUSD,crypto-backed,0.9999768855499914,166346400.23731878,2,Ethereum;smartBCH
sdai-sky,sDAI,Savings Dai,peggedUSD,crypto-backed,1.1808045428568648,164662725.72858843,3,Ethereum;Base;Optimism
satusd-river,satUSD,River Stablecoin,peggedUSD,crypto-backed,0.9805752754562372,156130934.22501057,11,BSC;Base;BOB;Arbitrum;Ethereum;BSquared;Hemi;X Layer;Bitlayer;Sonic;BEVM
328,MUST,Mustang Finance,peggedUSD,crypto-backed,0.9999768855499914,154383981.69773245,1,Saga
aa-falconx-mev-capital,AA_FalconXUSDC,Pareto FalconX Credit Vault,peggedUSD,rwa-backed,1.10812275665,148743718.40915886,1,Ethereum
frax-frax,FRAX,Frax,peggedUSD,algorithmic,0.9910687892360346,147569859.14566767,26,Ethereum;Fraxtal;Arbitrum;BSC;Avalanche;OP Mainnet;Fantom;Polygon;Near;Boba;Aurora;ZKsync Era;Osmosis;Solana;Moonriver;Harmony;Dogechain;ZKsync Lite;Evmos;Milkomeda C1;Moonbeam;Everscale;Optimism;Polygon zkEVM;NEAR;zkSync
usda-avalon,USDA,Avalon USDa,peggedUSD,crypto-backed,0.969591,145575991.88545725,19,Ethereum;Movement;BSC;Kaia;Berachain;Taiko;Sonic;Sei;Bitlayer;Nibiru;Mode;Morph;Base;BOB;Zircuit;Avalanche;ZKsync Era;Mantle;Corn
jpysc-sbi-startale,JPYSC,JPYSC,peggedJPY,fiat-backed,0.006453850932178094,129364723.66438678,1,Ethereum
cash-phantom,CASH,CASH,peggedUSD,fiat-backed,0.9993166889708907,128022739.73900725,1,Solana
avusd-avant,avUSD,Avant USD,peggedUSD,fiat-backed,0.9997802644031517,127928421.41333114,2,Avalanche;Monad
moveusd-cfx,MOVEUSD,CFX MoveUSD,peggedUSD,fiat-backed,0.9999768855499914,118595980.52611126,1,Solana
usdf-astherus,USDF,Astherus,peggedUSD,crypto-backed,0.9987927909242365,116243919.32454315,1,BSC
onyc-onre,ONyc,Onchain Yield Coin,peggedUSD,rwa-backed,1.1448467989370155,105582412.97053309,1,Solana
steakusdc-steakhouse,steakUSDC,Steakhouse USDC V2,peggedUSD,crypto-backed,1.0318751955,104729730.9416204,1,Ethereum
savusd-avant,savUSD,Avant Staked USD,peggedUSD,crypto-backed,1.2013863946233636,104697451.16119012,13,Avalanche;Ethereum;Linea;Plasma;Berachain;BSC;Monad;Katana;MegaETH;Sei;Base;Arbitrum;Movement
stac-securitize,STAC,Securitize Tokenized AAA CLO Fund,peggedUSD,rwa-backed,1033.199033,103524477.51029646,2,Ethereum;Solana
dola-inverse-finance,DOLA,Dola,peggedUSD,crypto-backed,0.997185,103522046.4398151,8,Ethereum;Arbitrum;BSC;Fantom;Base;OP Mainnet;Avalanche;Polygon
nopal-nest,nOPAL,Nest BlackOpal LiquidStone II Vault,peggedUSD,rwa-backed,1.096609,103276690.4379167,7,Ethereum;Plume;BSC;Solana;Plasma;World Chain;Avalanche
frxusd-frax,FRXUSD,Frax USD,peggedUSD,fiat-backed,0.9998395561118543,100698290.69729528,32,Ethereum;Fraxtal;Stable;Sonic;Polygon;Solana;Base;OP Mainnet;Hyperliquid L1;BSC;Sei;Avalanche;Katana;Linea;Arbitrum;Unichain;Ink;X Layer;Scroll;Plume Mainnet;Tempo;Berachain;Movement;Abstract;Mode;Blast;ZKsync Era;Monad;Aptos;World Chain;Polygon zkEVM;Aurora
398,USDV,Valtorum USD,peggedUSD,fiat-backed,,99462296.53889513,6,XRPL;BSC;Base;Polygon;Stellar;Tron
315,USPD,US Permissionless Dollar,peggedUSD,crypto-backed,,98934783.08929051,6,Ethereum;Base;BSC;OP Mainnet;Polygon;Arbitrum
acred-apollo-securitize,ACRED,Apollo Diversified Credit Securitize Fund,peggedUSD,rwa-backed,1109.4426960304145,95314032.12542123,6,Aptos;Avalanche;Ethereum;Ink;Polygon;Solana
cusd-cap,CUSD,Cap cUSD,peggedUSD,crypto-backed,0.99999669,84594929.18848443,3,Ethereum;Tempo;MegaETH
pgold-pleasing,PGOLD,Pleasing Gold,peggedGOLD,rwa-backed,4335.24,84558856.20000002,4,Arbitrum;ApeChain;Ethereum;Pharos Network
ggbr-goldfish-gold,GGBR,Goldfish Gold,peggedGOLD,rwa-backed,4.0434005526112715,81502614.27944876,1,Ethereum
wm-m0,wM,Wrapped M,peggedUSD,rwa-backed,0.999237825222421,81232336.24921484,5,Ethereum;Arbitrum;Plume;Base;Solana
stcusd-cap,stcUSD,Staked Cap USD,peggedUSD,rwa-backed,1.0796950408429813,80425762.99822934,1,Ethereum
usd3-3jane,USD3,3Jane USD3,peggedUSD,rwa-backed,1.186798,80029178.47352841,1,Ethereum
usda-alpha-partner,USDA,AP USDA,peggedUSD,fiat-backed,0.9131755666935062,79732677.08642541,1,BSC
fxusd-f-x-protocol,fxUSD,fxUSD,peggedUSD,crypto-backed,0.999747852420704,79708897.65508232,2,Ethereum;Base
susd1plus-lorenzo,sUSD1+,staked USD1+,peggedUSD,rwa-backed,1.0303788017500877,79708537.72992928,1,BSC
cgusd-cygnus-finance,cgUSD,Cygnus Finance Global USD,peggedUSD,fiat-backed,0.9936270231638875,75724130.92789745,1,Base
usdsui-sui,USDSUI,Sui Dollar,peggedUSD,fiat-backed,1.0007238521692388,74706305.34254366,1,Sui
lisusd-lista,LISUSD,Lista USD,peggedUSD,crypto-backed,0.9980764538469096,74158028.88708223,1,BSC
mtbill-midas,mTBILL,Midas mTBILL,peggedUSD,rwa-backed,1.07203501,74135997.26075695,5,Ethereum;Base;Rootstock;Plume;Etherlink
wsrusd-reservoir,wsrUSD,Wrapped Savings rUSD,peggedUSD,rwa-backed,1.0979843619141858,72676786.504235,21,Ethereum;Base;Berachain;Sonic;Arbitrum;BSC;Avalanche;Unichain;Plume;Sei;World Chain;Katana;HyperEVM;Linea;Monad;Solana;Pharos Network;Plasma;MegaETH;Tempo;XDC Network
brlv-crown,BRLV,Crown BRLV,peggedREAL,rwa-backed,0.19389680663532202,72616157.97727178,2,Base;Ethereum
fxsave-f-x-protocol,fxSAVE,f(x) USD Saving,peggedUSD,crypto-backed,1.1165897736005066,72527848.39255965,1,Ethereum
xaum-matrixdock,XAUm,Matrixdock Gold,peggedGOLD,rwa-backed,4316.334708084011,71219181.75543888,7,Ethereum;BSC;Sui;Plume;Solana;Stellar;HyperEVM
usdat-saturn,USDAT,Saturn Dollar,peggedUSD,crypto-backed,0.9995012488768105,70426077.86850423,2,Ethereum;Monad
susd-synthetix,SUSD,sUSD,peggedUSD,crypto-backed,,69836695.22363867,5,Ethereum;OP Mainnet;Arbitrum;Fantom;Ontology
usdon-ondo,USDon,Ondo U.S. Dollar Token,peggedUSD,fiat-backed,1,69722391.90254496,2,BSC;Ethereum
trusd-tori,trUSD,Tori trUSD,peggedUSD,crypto-backed,0.9996902969203652,67805870.76123509,2,Ethereum;Monad
mglobal-midas-fasanara,mGLOBAL,Midas Fasanara Global,peggedUSD,rwa-backed,1.01664609,67337940.89052518,1,Ethereum
97,USP,USP Stablecoin,peggedUSD,crypto-backed,0.9999768855499914,65436376.19543446,1,Avalanche
mf-one-midas,mF-ONE,Midas mF-ONE,peggedUSD,rwa-backed,1.1226093672193094,65176233.94027872,1,Ethereum
steakusdt-steakhouse,steakUSDT,Steakhouse USDT V2,peggedUSD,crypto-backed,1.0248118385,58530966.3895608,1,Ethereum
vbill-vaneck,VBILL,VanEck Treasury Fund,peggedUSD,rwa-backed,1,58520027.879654996,4,Avalanche;BSC;Ethereum;Solana
442,USDx,Axis USD,peggedUSD,crypto-backed,0.9977403078874522,58124250.43930357,1,Ethereum
yzusd-yuzu,YZUSD,Yuzu USD,peggedUSD,crypto-backed,0.9991531036156701,55387870.89566279,2,Plasma;Monad
dusd-standx,DUSD,StandX DUSD,peggedUSD,crypto-backed,0.9988058202248233,54905213.98845289,2,BSC;Solana
284,MNEE,MNEE USD,peggedUSD,fiat-backed,,54856454.0523,1,Ethereum
syzusd-yuzu,syzUSD,Staked Yuzu USD,peggedUSD,crypto-backed,1.0491014100368485,53567060.63987339,7,Plasma;Ethereum;Monad;HyperEVM;Sei;Pharos Network;Berachain
nusd-neutrl,NUSD,Neutrl USD,peggedUSD,crypto-backed,0.9967356607582455,53390061.78502091,1,Ethereum
brz-transfero,BRZ,Brazilian Digital,peggedREAL,rwa-backed,0.19302060274168945,52676681.88681803,14,Ethereum;Polygon;BSC;Gnosis;Base;Optimism;Arbitrum;Avalanche;Solana;Celo;Moonbeam;Algorand;Stellar;Chiliz Chain
xdai-gnosis,xDAI,xDAI,peggedUSD,crypto-backed,0.9993060950368582,52436533.41149259,1,Gnosis
usdkg-gold-dollar,USDKG,USDKG,peggedUSD,fiat-backed,0.9995264661950352,49992626.43452308,2,Tron;Ethereum
ausdt-tether-alloy,aUSD₮,Alloy Tether,peggedUSD,rwa-backed,0.9996619573423076,49983100.914486274,1,Ethereum
fidd-fidelity,FIDD,Fidelity Digital Dollar,peggedUSD,fiat-backed,0.999742,49861107.83387877,1,Ethereum
chfau-allunity,CHFAU,AllUnity CHF,peggedCHF,rwa-backed,1.2222249382776407,47573990.89210023,5,Ethereum;Polygon;Base;Tempo;Solana
reusd-resupply,REUSD,Resupply USD,peggedUSD,crypto-backed,0.9897941368773555,46845757.4230302,1,Ethereum
jupusd-jupiter,JUPUSD,JupUSD,peggedUSD,crypto-backed,0.9990660298863895,46729379.23300199,1,Solana
iusd-infinifi,IUSD,infiniFi USD,peggedUSD,crypto-backed,1,46041251.695716925,2,Ethereum;Tempo
gbpsafo-spiko,GBPSAFO,Spiko Amundi Overnight Swap Fund (GBP),peggedGBP,rwa-backed,1.3755560645048297,45647743.29803734,7,Arbitrum;Polygon;Base;Etherlink;Ethereum;Stellar;Starknet
zchf-frankencoin,ZCHF,Frankencoin,peggedCHF,crypto-backed,1.2237707673635727,43262258.0363174,8,Ethereum;Gnosis;Base;OP Mainnet;Polygon;Arbitrum;Avalanche;Sonic
pmusd-precious-metals,pmUSD,pmUSD,peggedUSD,crypto-backed,0.4857985347778859,42127413.69599379,1,Ethereum
usdu-unitas,USDU,Unitas,peggedUSD,crypto-backed,0.9992782659616661,41836066.20362887,2,BSC;Solana
xusd-straitsx,XUSD,StraitsX XUSD,peggedUSD,fiat-backed,1.0003917852187216,41151773.12633288,2,BSC;Ethereum
msusd-main-street,MSUSD,Main Street USD,peggedUSD,crypto-backed,0.5366867057604346,40141965.71858376,2,Ethereum;Sonic
gusd-gemini,GUSD,Gemini Dollar,peggedUSD,fiat-backed,1.0101010101010102,39208309.930251,2,Ethereum;Wanchain
euri-banking-circle,EURI,Eurite,peggedEUR,fiat-backed,1.1547084515184771,38272668.20961405,2,Ethereum;BSC
pathusd-bridge,pathUSD,PathUSD,peggedUSD,fiat-backed,0.9991053299313015,38266426.36520359,1,Tempo
msusd-metronome,MSUSD,Metronome Synth USD,peggedUSD,crypto-backed,0.740532,38181542.31648987,4,Ethereum;Base;OP Mainnet;Plasma
usn-noon,USN,Noon USN,peggedUSD,crypto-backed,0.9988688136826335,37092426.43611125,3,Ethereum;ZKsync Era;Sophon
thbill-theo,thBILL,Theo thBILL,peggedUSD,rwa-backed,1.0171602546974376,36968492.507402554,5,Ethereum;Arbitrum;Base;HyperEVM;Stable
uusd-anything-labs,UUSD,Unity USD,peggedUSD,crypto-backed,1.0001266453019453,36672241.51137639,1,BSC
bold-liquity,BOLD,Liquity BOLD,peggedUSD,crypto-backed,0.995705,36665856.90616088,7,Ethereum;OP Mainnet;Base;Arbitrum;Avalanche;Hyperliquid L1;Scroll
susn-noon,sUSN,Staked USN,peggedUSD,rwa-backed,1.221122625559426,36431878.647712216,4,Ethereum;zkSync;Sophon;Starknet
yusd-aegis,YUSD,Aegis YUSD,peggedUSD,fiat-backed,0.9993086496270456,34824618.721985005,2,Ethereum;BSC
4,BUSD,Binance USD,peggedUSD,fiat-backed,1.0005296044347558,34438469.8196794,33,Ethereum;IoTeX;Avalanche;Solana;Osmosis;EthereumClassic;Near;ZKsync Era;Metis;Moonriver;Kaia;Meter;Harmony;ThunderCore;BSC;Astar;Oasis Emerald;Shiden;Fantom;OKTChain;Evmos;Milkomeda C1;KCC;Terra Classic;Rootstock;Moonbeam;Elastos;Boba;Aurora;Theta;Syscoin;Polygon;Loopring
hbd-hive,HBD,Hive Backed Dollar,peggedUSD,crypto-backed,1.0147709883199012,33493464.32750246,0,
67,BEAN,Bean,peggedUSD,algorithmic,,33390536.715659,1,Ethereum
