# Pharos pharos.watch | Endpoint: top-stablecoins | As of: 2026-09-22T08:00:37.000Z | URL: https://pharos.watch/datasets/top-stablecoins/latest.csv | Methodology: safety-score v9.8 | Freshness: point-in-time sample; not guaranteed to track production freshness
id,symbol,name,pegType,pegMechanism,price,circulatingUsd,chainCount,chains
usyc-hashnote,USYC,Circle USYC,peggedUSD,fiat-backed,1.1378959821132844,2506966617.2080617,2,BSC;Ethereum
rlusd-ripple,RLUSD,Ripple USD,peggedUSD,fiat-backed,1.000004,2444736455.6748037,2,Ethereum;XRPL
buidl-blackrock,BUIDL,BlackRock USD,peggedUSD,fiat-backed,1,2294574743.527649,8,Solana;Avalanche;Ethereum;Aptos;BSC;OP Mainnet;Arbitrum;Polygon
usdy-ondo-finance,USDY,Ondo US Dollar Yield,peggedUSD,fiat-backed,1.1451347446529474,2205622145.5967784,16,Ethereum;Stellar;Sei;Solana;Sui;Mantle;Osmosis;Arbitrum;Aptos;Noble;MANTRA;Injective;Tempo;Penumbra;Plume Mainnet;Glue
paxg-paxos,PAXG,PAX Gold,peggedGOLD,rwa-backed,4302.935223282502,1869692459.2335892,2,Ethereum;Solana
usdd-tron-dao-reserve,USDD,USDD,peggedUSD,crypto-backed,0.9990974210092984,1506152114.8250256,4,Tron;Ethereum;BSC;Bittorrent
eursafo-spiko,EURSAFO,Spiko Amundi Overnight Swap Fund (EUR),peggedEUR,rwa-backed,1.1605187039275098,1425629588.009036,7,Arbitrum;Ethereum;Polygon;Base;Etherlink;Starknet;Stellar
u-united-stables,U,United Stables,peggedUSD,crypto-backed,0.9997264987151018,1412772266.3159785,4,BSC;Ethereum;Tron;Robinhood Chain
usdgo-osl,USDGO,USDGO,peggedUSD,fiat-backed,1.0001490803436976,1404423784.2363513,1,Solana
susde-ethena,sUSDe,Ethena Staked USDe,peggedUSD,crypto-backed,1.2487680055994193,1317608306.818059,26,Ethereum;Plasma;Linea;Fraxtal;HyperEVM;Berachain;Zircuit;Metis;X Layer;Base;BSC;Morph;Scroll;Kava;Swellchain;Mode;Mantle;Arbitrum;Manta;Blast;Optimism;TON;Solana;zkSync;Avalanche;Aptos
usdf-falcon,USDf,Falcon USD,peggedUSD,crypto-backed,0.9971634339304333,1206880736.363064,2,Ethereum;BSC
syrupusdc-maple,syrupUSDC,Maple syrupUSDC,peggedUSD,rwa-backed,1.1839558102023933,957411314.898366,8,Ethereum;Base;Arbitrum;Solana;Ink;Monad;Robinhood Chain;Tempo
eutbl-spiko,EUTBL,Spiko EU T-Bills Money Market Fund,peggedEUR,rwa-backed,1.2132182637253992,783783171.6161234,7,Arbitrum;Ethereum;Polygon;Base;Etherlink;Stellar;Starknet
jaaa-janus-henderson-anemoy,JAAA,Janus Henderson Anemoy AAA CLO Fund,peggedUSD,rwa-backed,1.050402,776845618.7722886,6,Ethereum;Base;BSC;Avalanche;Monad;Solana
gho-aave,GHO,GHO,peggedUSD,crypto-backed,0.9990986562950335,698197034.9225657,2,Ethereum;Monad
usd0-usual,USD0,Usual USD,peggedUSD,fiat-backed,0.9990798649024417,546106700.5314806,2,Ethereum;Arbitrum
ustb-superstate,USTB,Invesco Short Duration US Government Securities Fund,peggedUSD,rwa-backed,11.216808,526727067.9362037,3,Ethereum;Plume;Solana
usdtb-ethena,USDTB,Ethena USDtb,peggedUSD,fiat-backed,0.999857,526650208.4506949,2,Ethereum;Solana
ylds-figure,YLDS,YLDS,peggedUSD,fiat-backed,0.9999880520127367,504292388.8549738,2,Provenance;Stellar
pusd-polymarket,pUSD,Polymarket USD,peggedUSD,crypto-backed,1.0008691491014161,498194521.29918396,1,Polygon
susdai-usd-ai,sUSDai,Staked USDai,peggedUSD,rwa-backed,1.1134275816841557,494993668.0490137,4,Ethereum;Arbitrum;Base;Plasma
rwausdi-multipli,rwaUSDi,Multipli rwaUSDi,peggedUSD,crypto-backed,0.9983057542810555,486616532.83445287,7,Ethereum;Base;Monad;Arbitrum;Robinhood Chain;X Layer;Pharos
tusd-trueusd,TUSD,TrueUSD,peggedUSD,fiat-backed,0.9993152833787586,484226523.33388925,10,Ethereum;Tron;BSC;Avalanche;Fantom;Polygon;Arbitrum;Syscoin;Near;Heco
gtusdcp-gauntlet,gtUSDCp,Gauntlet USDC Prime,peggedUSD,crypto-backed,1.0361018933492392,482297799.84729683,3,Ethereum;Base;Arbitrum
a7a5-old-vector,A7A5,A7A5,peggedRUB,fiat-backed,0.012014346416176595,468482625.53604954,2,Tron;Ethereum
eurc-circle,EURC,EURC,peggedEUR,fiat-backed,1.1452687559232693,462859479.86237454,13,Ethereum;Base;Solana;Avalanche;Arc;Stellar;Tempo;World Chain;Cronos;Sonic;Polygon;Cardano;ICP
12,USDN,Neutrino USD,peggedUSD,algorithmic,,408891137.096548,4,Waves;Ethereum;BSC;Polygon
susdt-spark,spUSDT,Spark Savings USDT,peggedUSD,crypto-backed,1.0310655908755901,392904909.41721654,2,Ethereum;Arbitrum
jtrsy-anemoy,JTRSY,Janus Henderson Anemoy Treasury Fund,peggedUSD,rwa-backed,1.116589,351834764.85736287,8,Ethereum;Base;Arbitrum;Avalanche;Plume;BSC;Monad;Solana
430,SOFID,SoFiUSD,peggedUSD,fiat-backed,0.9993305280928083,332554621.08597445,5,Solana;Ethereum;Polygon;Monad;Tempo
usdai-usd-ai,USDai,USD.AI,peggedUSD,crypto-backed,0.9999364349488111,327579656.1187565,3,Arbitrum;Plasma;Ethereum
fdusd-first-digital,FDUSD,First Digital USD,peggedUSD,fiat-backed,0.9988086704678525,324662671.9899379,6,Ethereum;BSC;Sui;Solana;Arbitrum;TON
ousg-ondo-finance,OUSG,Ondo OUSG,peggedUSD,rwa-backed,116.63949999999998,323339119.56110764,4,Ethereum;Polygon;Solana;XRP Ledger
gusd-gate,GUSD,Gate USD,peggedUSD,fiat-backed,0.9985178281139022,319528873.9194136,1,Ethereum
kau-kinesis,KAU,Kinesis Gold,peggedGOLD,rwa-backed,133.594244853973,318785347.77945167,1,Ethereum
susdc-spark,spUSDC,Spark Savings USDC,peggedUSD,crypto-backed,1.035549866348902,314599138.9991583,2,Ethereum;Avalanche
apxusd-apyx,apxUSD,apxUSD,peggedUSD,crypto-backed,0.9834100274120973,310911285.2209136,3,Ethereum;Base;BSC
reusd-re-protocol,reUSD,Re Protocol reUSD,peggedUSD,crypto-backed,1.101996864255442,282247670.84499687,11,Ethereum;Monad;Base;Avalanche;Arbitrum;Plasma;BSC;Katana;Tempo;Ink;Solana
syrupusdt-maple,syrupUSDT,Maple syrupUSDT,peggedUSD,rwa-backed,1.1411734705111019,270904942.09163857,5,Ethereum;Plasma;BSC;Mantle;Ink
ausd-agora,AUSD,Agora Dollar,peggedUSD,fiat-backed,0.9997656151907225,265856958.3467906,14,Monad;Ethereum;Immutable zkEVM;Mantle;Avalanche;Solana;Polygon;Sui;Katana;Arbitrum;CORE;BSC;Plasma;Plume Mainnet
crvusd-curve,crvUSD,crvUSD,peggedUSD,crypto-backed,0.9997948238618035,263397470.62149256,12,Ethereum;Arbitrum;OP Mainnet;Base;Fraxtal;Sonic;Polygon;Gnosis;ZKsync Era;BSC;Taiko;Waves
kag-kinesis,KAG,Kinesis Silver,peggedSILVER,rwa-backed,65.08383749455504,242238960.59651837,1,Ethereum
153,BUSD,Binance Peg BUSD,peggedUSD,crypto-backed,1.0006253550375352,233045879.90642446,27,BSC;Avalanche;Meter;Polygon;ZKsync Era;Fantom;Astar;OKTChain;Kaia;Boba;KCC;OP Mainnet;Aurora;Shiden;Theta;Solana;Rootstock;Elastos;Syscoin;Metis;Oasis Emerald;Moonriver;ThunderCore;Evmos;Milkomeda C1;Terra Classic;Moonbeam
usx-solstice,USX,Solstice USX,peggedUSD,crypto-backed,0.9996160077100991,220189460.72207567,1,Solana
frax-frax,FRAX,Frax,peggedUSD,algorithmic,0.9917703919120637,217505407.4400642,26,Ethereum;Fraxtal;Arbitrum;BSC;Avalanche;OP Mainnet;Fantom;Polygon;Near;Boba;Aurora;ZKsync Era;Osmosis;Solana;Moonriver;Harmony;Dogechain;ZKsync Lite;Evmos;Milkomeda C1;Moonbeam;Everscale;Optimism;Polygon zkEVM;NEAR;zkSync
safo-spiko-usd,SAFO,Spiko Amundi Overnight Swap Fund,peggedUSD,rwa-backed,1.021505,205417672.87382203,7,Ethereum;Polygon;Arbitrum;Base;Starknet;Stellar;Etherlink
susdd-tron-dao-reserve,sUSDD,Savings USDD,peggedUSD,crypto-backed,1.0657308157954237,200050961.0893124,2,Ethereum;BSC
17,HUSD,HUSD,peggedUSD,fiat-backed,,192313547.97963187,3,Ethereum;Tron;Solana
stusds-sky,stUSDS,Staked USDS,peggedUSD,crypto-backed,1.077377,191739518.18467242,1,Ethereum
m-m0,M,M by M0,peggedUSD,fiat-backed,0.9997423010942904,191166031.470605,8,Ethereum;Solana;Monad;Noble;Hyperliquid L1;Arbitrum;OP Mainnet;Plume Mainnet
eurcv-societe-generale-forge,EURCV,EUR CoinVertible,peggedEUR,fiat-backed,1.147332357244739,189126431.88328058,4,Ethereum;Stellar;XRPL;Solana
usat-tether,USAT,USAT,peggedUSD,fiat-backed,0.999932,184113594.8149891,1,Ethereum
apyusd-apyx,apyUSD,apyUSD,peggedUSD,rwa-backed,1.3799280663567086,174355690.43008983,4,Ethereum;Base;BSC;Solana
ustbl-spiko,USTBL,Spiko US T-Bills Money Market Fund,peggedUSD,rwa-backed,1.096647,166924398.80591825,7,Arbitrum;Ethereum;Polygon;Base;Etherlink;Stellar;Starknet
21,FLEXUSD,flexUSD,peggedUSD,crypto-backed,0.9983057542810555,166068407.14074975,2,Ethereum;smartBCH
sdai-sky,sDAI,Savings Dai,peggedUSD,crypto-backed,1.181132564134083,164646270.5840633,3,Ethereum;Base;Optimism
sgho-aave,sGHO,Aave Savings GHO,peggedUSD,crypto-backed,1.0140849684681426,162563124.62846583,1,Ethereum
aa-falconx-mev-capital,AA_FalconXUSDC,Pareto FalconX Credit Vault,peggedUSD,rwa-backed,1.1082229384317372,154619464.7406161,1,Ethereum
328,MUST,Mustang Finance,peggedUSD,crypto-backed,0.9983057542810555,154125979.8349234,1,Saga
satusd-river,satUSD,River Stablecoin,peggedUSD,crypto-backed,0.997173,147712672.17964315,11,BSC;Base;BOB;Arbitrum;Ethereum;BSquared;Hemi;X Layer;Bitlayer;Sonic;BEVM
usda-avalon,USDA,Avalon USDa,peggedUSD,crypto-backed,0.975092,145575991.88545725,19,Ethereum;Movement;BSC;Kaia;Berachain;Taiko;Sonic;Sei;Bitlayer;Nibiru;Mode;Morph;Base;BOB;Zircuit;Avalanche;ZKsync Era;Mantle;Corn
cash-phantom,CASH,CASH,peggedUSD,fiat-backed,0.9995988470400694,128761548.72610602,1,Solana
jpysc-sbi-startale,JPYSC,JPYSC,peggedJPY,fiat-backed,0.006340953045242699,127200282.2050128,1,Ethereum
avusd-avant,avUSD,Avant USD,peggedUSD,fiat-backed,0.9993077165044705,124624531.79367279,2,Avalanche;Monad
steakusdc-steakhouse,steakUSDC,Steakhouse USDC V2,peggedUSD,crypto-backed,1.032823714011977,123569844.7912835,1,Ethereum
moveusd-cfx,MOVEUSD,CFX MoveUSD,peggedUSD,fiat-backed,0.9983057542810555,114025434.96339718,1,Solana
usdf-astherus,USDF,Astherus,peggedUSD,crypto-backed,0.9982911468177746,112053954.27974395,1,BSC
nopal-nest,nOPAL,Nest BlackOpal LiquidStone II Vault,peggedUSD,rwa-backed,1.098466,106995301.06766024,7,Ethereum;Plume;BSC;Solana;Plasma;World Chain;Avalanche
onyc-onre,ONyc,Onchain Yield Coin,peggedUSD,rwa-backed,1.144980733925951,105621053.09440987,1,Solana
savusd-avant,savUSD,Avant Staked USD,peggedUSD,crypto-backed,1.162361,104989834.7075251,13,Avalanche;Ethereum;Linea;Plasma;Berachain;BSC;Monad;Katana;MegaETH;Sei;Base;Arbitrum;Movement
stac-securitize,STAC,Securitize Tokenized AAA CLO Fund,peggedUSD,rwa-backed,1034.179479,103622716.23936526,2,Ethereum;Solana
dola-inverse-finance,DOLA,Dola,peggedUSD,crypto-backed,0.997434,103622308.84785795,8,Ethereum;Arbitrum;BSC;Fantom;Base;OP Mainnet;Avalanche;Polygon
frxusd-frax,FRXUSD,Frax USD,peggedUSD,fiat-backed,0.9999364983222407,100219787.14769039,32,Ethereum;Fraxtal;Stable;Sonic;Polygon;Base;Solana;OP Mainnet;Hyperliquid L1;BSC;Sei;Avalanche;Katana;Linea;Arbitrum;Unichain;Ink;X Layer;Scroll;Plume Mainnet;Tempo;Berachain;Movement;Abstract;Mode;Blast;ZKsync Era;Monad;Aptos;World Chain;Polygon zkEVM;Aurora
398,USDV,Valtorum USD,peggedUSD,fiat-backed,,99462296.54131605,6,XRPL;BSC;Base;Polygon;Stellar;Tron
315,USPD,US Permissionless Dollar,peggedUSD,crypto-backed,,98934783.08929051,6,Ethereum;Base;BSC;OP Mainnet;Polygon;Arbitrum
acred-apollo-securitize,ACRED,Apollo Diversified Credit Securitize Fund,peggedUSD,rwa-backed,1111.5089063312246,95563447.33099757,6,Aptos;Avalanche;Ethereum;Ink;Polygon;Solana
cusd-cap,CUSD,Cap cUSD,peggedUSD,crypto-backed,1.0003473649999999,89721826.84430693,3,Ethereum;Tempo;MegaETH
ggbr-goldfish-gold,GGBR,Goldfish Gold,peggedGOLD,rwa-backed,4.308194298036122,87347317.98254853,1,Ethereum
stcusd-cap,stcUSD,Staked Cap USD,peggedUSD,rwa-backed,1.0818647140870734,85876083.82148667,1,Ethereum
fxusd-f-x-protocol,fxUSD,fxUSD,peggedUSD,crypto-backed,0.9997491750995895,85290756.69039293,2,Ethereum;Base
pgold-pleasing,PGOLD,Pleasing Gold,peggedGOLD,rwa-backed,4311.99,84105364.95000002,4,Arbitrum;ApeChain;Ethereum;Pharos Network
wsrusd-reservoir,wsrUSD,Wrapped Savings rUSD,peggedUSD,rwa-backed,1.0990359188612997,83338821.57253127,21,Ethereum;Base;Berachain;Sonic;Arbitrum;BSC;Avalanche;Unichain;Plume;Sei;World Chain;Katana;HyperEVM;Linea;Monad;Solana;Pharos Network;Plasma;MegaETH;Tempo;XDC Network
wm-m0,wM,Wrapped M,peggedUSD,rwa-backed,0.9997423010942904,80219468.00753506,5,Ethereum;Arbitrum;Plume;Base;Solana
usd3-3jane,USD3,3Jane USD3,peggedUSD,rwa-backed,1.183449297268682,80071214.42522493,1,Ethereum
susd1plus-lorenzo,sUSD1+,staked USD1+,peggedUSD,rwa-backed,1.0279723204608464,79521592.34529205,1,BSC
fxsave-f-x-protocol,fxSAVE,f(x) USD Saving,peggedUSD,crypto-backed,1.1190089079478283,77931855.48874757,1,Ethereum
439,USDB,USDBridge,peggedUSD,fiat-backed,,77621201.54,1,Tempo
usda-alpha-partner,USDA,AP USDA,peggedUSD,fiat-backed,0.8935795209719933,77571154.92474875,1,BSC
cgusd-cygnus-finance,cgUSD,Cygnus Finance Global USD,peggedUSD,fiat-backed,0.9940821633506289,75751396.6018357,1,Base
usdat-saturn,USDAT,Saturn Dollar,peggedUSD,crypto-backed,0.999542209667972,75708273.36579125,2,Ethereum;Monad
feusd-felix,FEUSD,Felix feUSD,peggedUSD,crypto-backed,0.9994529951268263,74962478.88611138,2,Hyperliquid L1;HyperEVM
usdsui-sui,USDSUI,Sui Dollar,peggedUSD,fiat-backed,1.0017956739587546,74717474.10614313,1,Sui
mtbill-midas,mTBILL,Midas mTBILL,peggedUSD,rwa-backed,1.07260849,74207603.24003899,5,Ethereum;Base;Rootstock;Plume;Etherlink
lisusd-lista,LISUSD,Lista USD,peggedUSD,crypto-backed,0.998275203211566,73936567.5289678,1,BSC
brlv-crown,BRLV,Crown BRLV,peggedREAL,rwa-backed,0.1937058831225372,71839678.8420964,2,Base;Ethereum
xaum-matrixdock,XAUm,Matrixdock Gold,peggedGOLD,rwa-backed,4310.3691068848175,70951060.53085595,7,Ethereum;BSC;Sui;Plume;Solana;Stellar;HyperEVM
susd-synthetix,SUSD,sUSD,peggedUSD,crypto-backed,,69836695.22363867,5,Ethereum;OP Mainnet;Arbitrum;Fantom;Ontology
steakusdt-steakhouse,steakUSDT,Steakhouse USDT V2,peggedUSD,crypto-backed,1.0262338177301271,69686343.12565911,1,Ethereum
trusd-tori,trUSD,Tori trUSD,peggedUSD,crypto-backed,0.9999379987309812,67927455.13464296,2,Ethereum;Monad
mglobal-midas-fasanara,mGLOBAL,Midas Fasanara Global,peggedUSD,rwa-backed,1.01664609,67337940.89052518,1,Ethereum
usdon-ondo,USDon,Ondo U.S. Dollar Token,peggedUSD,fiat-backed,1,66411044.77744848,2,BSC;Ethereum
97,USP,USP Stablecoin,peggedUSD,crypto-backed,0.9983057542810555,65327020.89336075,1,Avalanche
mf-one-midas,mF-ONE,Midas mF-ONE,peggedUSD,rwa-backed,1.1246422132849472,65300744.25837223,1,Ethereum
yzusd-yuzu,YZUSD,Yuzu USD,peggedUSD,crypto-backed,0.9995946959087747,60791915.51871382,2,Plasma;Monad
vbill-vaneck,VBILL,VanEck Treasury Fund,peggedUSD,rwa-backed,1,58525704.30965499,4,Avalanche;BSC;Ethereum;Solana
pathusd-bridge,pathUSD,PathUSD,peggedUSD,fiat-backed,1.000336239261407,56400796.85559654,1,Tempo
dusd-standx,DUSD,StandX DUSD,peggedUSD,crypto-backed,0.9980124615062498,55068674.84526002,2,BSC;Solana
442,USDx,Axis USD,peggedUSD,crypto-backed,0.9999566171934684,54646554.36101671,1,Ethereum
284,MNEE,MNEE USD,peggedUSD,fiat-backed,,54101462.2623,1,Ethereum
syzusd-yuzu,syzUSD,Staked Yuzu USD,peggedUSD,crypto-backed,1.0501334285114494,53778618.500470884,7,Plasma;Ethereum;Monad;HyperEVM;Sei;Pharos Network;Berachain
brz-transfero,BRZ,Brazilian Digital,peggedREAL,rwa-backed,0.19313749341069955,52771853.88103615,14,Ethereum;Polygon;BSC;Gnosis;Base;Optimism;Arbitrum;Avalanche;Solana;Celo;Moonbeam;Algorand;Stellar;Chiliz Chain
usdkg-gold-dollar,USDKG,USDKG,peggedUSD,fiat-backed,1.000603329807503,50028267.53497472,2,Tron;Ethereum
ausdt-tether-alloy,aUSD₮,Alloy Tether,peggedUSD,rwa-backed,0.9996619573423076,49983100.914486274,1,Ethereum
fidd-fidelity,FIDD,Fidelity Digital Dollar,peggedUSD,fiat-backed,0.999922,49726193.96841638,1,Ethereum
iusd-infinifi,IUSD,infiniFi USD,peggedUSD,crypto-backed,0.9990029067402325,49481970.16526663,2,Ethereum;Tempo
chfau-allunity,CHFAU,AllUnity CHF,peggedCHF,rwa-backed,1.2174188285996033,48992406.563935585,5,Ethereum;Polygon;Base;Tempo;Solana
pmusd-precious-metals,pmUSD,pmUSD,peggedUSD,crypto-backed,0.519108,48865878.626127325,1,Ethereum
gbpsafo-spiko,GBPSAFO,Spiko Amundi Overnight Swap Fund (GBP),peggedGBP,rwa-backed,1.3653663177925786,48490254.89373245,7,Arbitrum;Polygon;Base;Etherlink;Ethereum;Stellar;Starknet
xdai-gnosis,xDAI,xDAI,peggedUSD,crypto-backed,0.999963061017017,47736648.15682448,1,Gnosis
reusd-resupply,REUSD,Resupply USD,peggedUSD,crypto-backed,0.9895539848792401,47256935.74725407,1,Ethereum
jupusd-jupiter,JUPUSD,JupUSD,peggedUSD,crypto-backed,0.9989512854178783,46574339.924787305,1,Solana
msusd-metronome,MSUSD,Metronome Synth USD,peggedUSD,crypto-backed,0.8880393076042002,45852597.86700734,4,Ethereum;Base;OP Mainnet;Plasma
usdu-unitas,USDU,Unitas,peggedUSD,crypto-backed,0.9994546287301163,43223635.529669955,2,BSC;Solana
zchf-frankencoin,ZCHF,Frankencoin,peggedCHF,crypto-backed,1.2172439303539666,43017148.793444015,8,Ethereum;Gnosis;Base;OP Mainnet;Polygon;Arbitrum;Avalanche;Sonic
nusd-neutrl,NUSD,Neutrl USD,peggedUSD,crypto-backed,0.9965090144082052,42926230.97817167,1,Ethereum
msusd-main-street,MSUSD,Main Street USD,peggedUSD,crypto-backed,0.5523608279683201,42830538.538426615,2,Ethereum;Sonic
xusd-straitsx,XUSD,StraitsX XUSD,peggedUSD,fiat-backed,1.0001625161108463,41138044.8502376,2,BSC;Ethereum
gusd-gemini,GUSD,Gemini Dollar,peggedUSD,fiat-backed,1.0101010101010102,39327616.304400556,2,Ethereum;Wanchain
euri-banking-circle,EURI,Eurite,peggedEUR,fiat-backed,1.1446295275325051,37985376.34794909,2,Ethereum;BSC
usn-noon,USN,Noon USN,peggedUSD,crypto-backed,0.9991690241446196,37669863.40062046,3,Ethereum;ZKsync Era;Sophon
susn-noon,sUSN,Staked USN,peggedUSD,rwa-backed,1.2234669467335264,37046666.3128273,4,Ethereum;zkSync;Sophon;Starknet
thbill-theo,thBILL,Theo thBILL,peggedUSD,rwa-backed,1.0156728545756013,36900995.87287128,5,Ethereum;Arbitrum;Base;HyperEVM;Stable
bold-liquity,BOLD,Liquity BOLD,peggedUSD,crypto-backed,0.9957235062121859,36354570.49925039,7,Ethereum;OP Mainnet;Base;Arbitrum;Avalanche;Hyperliquid L1;Scroll
uusd-anything-labs,UUSD,Unity USD,peggedUSD,crypto-backed,0.999731808829078,35514505.82554769,1,BSC
yusd-aegis,YUSD,Aegis YUSD,peggedUSD,fiat-backed,0.9996054163098903,34845241.54429124,2,Ethereum;BSC
4,BUSD,Binance USD,peggedUSD,fiat-backed,0.9995595880661,34382452.67933753,33,Ethereum;IoTeX;Avalanche;Solana;Osmosis;EthereumClassic;Near;ZKsync Era;Metis;Moonriver;Kaia;Harmony;ThunderCore;Meter;BSC;Astar;Shiden;Oasis Emerald;Fantom;OKTChain;Evmos;Milkomeda C1;KCC;Terra Classic;Rootstock;Moonbeam;Elastos;Boba;Aurora;Theta;Syscoin;Polygon;Loopring
spusd-soulpeg,SPUSD,SoulPeg USD,peggedUSD,crypto-backed,0.9988866997077442,34139759.022442624,1,BSC
